OpenMP; 1; 0.006408;
OpenMP; 2; 0.006289;
OpenMP; 3; 0.005368;
OpenMP; 4; 0.006108;
OpenMP; 5; 0.013458;
OpenMP; 6; 0.015641;
OpenMP; 7; 0.020271;
OpenMP; 8; 0.002903;
Sequential; 0; 0.006096;
OpenMP; 1; 0.006303;
OpenMP; 2; 0.006741;
OpenMP; 3; 0.006351;
OpenMP; 4; 0.010024;
OpenMP; 5; 0.006809;
OpenMP; 6; 0.013030;
OpenMP; 7; 0.020314;
OpenMP; 8; 0.002053;
Sequential; 0; 0.006196;
OpenMP; 1; 0.006257;
OpenMP; 2; 0.004817;
OpenMP; 3; 0.005349;
OpenMP; 4; 0.006148;
OpenMP; 5; 0.011771;
OpenMP; 6; 0.016572;
OpenMP; 7; 0.018686;
OpenMP; 8; 0.025029;
Sequential; 0; 0.006336;
OpenMP; 1; 0.006878;
OpenMP; 2; 0.009994;
OpenMP; 3; 0.008173;
OpenMP; 4; 0.002317;
OpenMP; 5; 0.010856;
OpenMP; 6; 0.015571;
OpenMP; 7; 0.019233;
OpenMP; 8; 0.005091;
Sequential; 0; 0.006268;
OpenMP; 1; 0.006438;
OpenMP; 2; 0.003483;
OpenMP; 3; 0.005473;
OpenMP; 4; 0.004793;
OpenMP; 5; 0.004279;
OpenMP; 6; 0.016507;
OpenMP; 7; 0.028232;
OpenMP; 8; 0.030080;
Sequential; 0; 0.006532;
OpenMP; 1; 0.006708;
OpenMP; 2; 0.007225;
OpenMP; 3; 0.005200;
OpenMP; 4; 0.002369;
OpenMP; 5; 0.013084;
OpenMP; 6; 0.012633;
OpenMP; 7; 0.019196;
OpenMP; 8; 0.002390;
Sequential; 0; 0.006309;
OpenMP; 1; 0.006562;
OpenMP; 2; 0.003963;
OpenMP; 3; 0.008973;
OpenMP; 4; 0.002523;
OpenMP; 5; 0.012635;
OpenMP; 6; 0.013154;
OpenMP; 7; 0.018550;
OpenMP; 8; 0.003204;
Sequential; 0; 0.006616;
OpenMP; 1; 0.006713;
OpenMP; 2; 0.003424;
OpenMP; 3; 0.005428;
OpenMP; 4; 0.011925;
OpenMP; 5; 0.004496;
OpenMP; 6; 0.012926;
OpenMP; 7; 0.018153;
OpenMP; 8; 0.004834;
Sequential; 0; 0.006476;
OpenMP; 1; 0.006644;
OpenMP; 2; 0.005342;
OpenMP; 3; 0.005500;
OpenMP; 4; 0.002308;
OpenMP; 5; 0.010833;
OpenMP; 6; 0.012543;
OpenMP; 7; 0.018234;
OpenMP; 8; 0.022506;
Sequential; 0; 0.006195;
OpenMP; 1; 0.006381;
OpenMP; 2; 0.006016;
OpenMP; 3; 0.005983;
OpenMP; 4; 0.002377;
OpenMP; 5; 0.012157;
OpenMP; 6; 0.015493;
OpenMP; 7; 0.018825;
OpenMP; 8; 0.023165;
Sequential; 0; 0.006831;
OpenMP; 1; 0.006754;
OpenMP; 2; 0.005668;
OpenMP; 3; 0.005241;
OpenMP; 4; 0.002405;
OpenMP; 5; 0.011869;
OpenMP; 6; 0.015966;
OpenMP; 7; 0.023835;
OpenMP; 8; 0.029752;
Sequential; 0; 0.006051;
OpenMP; 1; 0.006635;
OpenMP; 2; 0.005924;
OpenMP; 3; 0.006247;
OpenMP; 4; 0.002848;
OpenMP; 5; 0.011054;
OpenMP; 6; 0.017046;
OpenMP; 7; 0.019884;
OpenMP; 8; 0.002203;
Sequential; 0; 0.006936;
OpenMP; 1; 0.007546;
OpenMP; 2; 0.004069;
OpenMP; 3; 0.003654;
OpenMP; 4; 0.007797;
OpenMP; 5; 0.012098;
OpenMP; 6; 0.013015;
OpenMP; 7; 0.018510;
OpenMP; 8; 0.002674;
Sequential; 0; 0.006865;
OpenMP; 1; 0.006145;
OpenMP; 2; 0.003417;
OpenMP; 3; 0.007391;
OpenMP; 4; 0.002232;
OpenMP; 5; 0.012855;
OpenMP; 6; 0.014150;
OpenMP; 7; 0.018441;
OpenMP; 8; 0.002164;
Sequential; 0; 0.006136;
OpenMP; 1; 0.006484;
OpenMP; 2; 0.003780;
OpenMP; 3; 0.008166;
OpenMP; 4; 0.002416;
OpenMP; 5; 0.004263;
OpenMP; 6; 0.014984;
OpenMP; 7; 0.019187;
OpenMP; 8; 0.011146;
Sequential; 0; 0.006131;
OpenMP; 1; 0.006043;
OpenMP; 2; 0.003495;
OpenMP; 3; 0.006146;
OpenMP; 4; 0.002740;
OpenMP; 5; 0.004252;
OpenMP; 6; 0.016079;
OpenMP; 7; 0.018142;
OpenMP; 8; 0.002189;
Sequential; 0; 0.006254;
OpenMP; 1; 0.007108;
OpenMP; 2; 0.003752;
OpenMP; 3; 0.008121;
OpenMP; 4; 0.002494;
OpenMP; 5; 0.013172;
OpenMP; 6; 0.015088;
OpenMP; 7; 0.018507;
OpenMP; 8; 0.029971;
Sequential; 0; 0.007141;
OpenMP; 1; 0.007748;
OpenMP; 2; 0.003867;
OpenMP; 3; 0.007731;
OpenMP; 4; 0.002399;
OpenMP; 5; 0.012156;
OpenMP; 6; 0.013302;
OpenMP; 7; 0.019697;
OpenMP; 8; 0.003721;
Sequential; 0; 0.006357;
OpenMP; 1; 0.006223;
OpenMP; 2; 0.003819;
OpenMP; 3; 0.005950;
OpenMP; 4; 0.003564;
OpenMP; 5; 0.002448;
OpenMP; 6; 0.016351;
OpenMP; 7; 0.019139;
OpenMP; 8; 0.013204;
Sequential; 0; 0.006159;
OpenMP; 1; 0.006012;
OpenMP; 2; 0.004793;
OpenMP; 3; 0.005365;
OpenMP; 4; 0.004700;
OpenMP; 5; 0.008172;
OpenMP; 6; 0.016024;
OpenMP; 7; 0.018856;
OpenMP; 8; 0.006866;
Sequential; 0; 0.009039;
OpenMP; 1; 0.007228;
OpenMP; 2; 0.005441;
OpenMP; 3; 0.005386;
OpenMP; 4; 0.012257;
OpenMP; 5; 0.013251;
OpenMP; 6; 0.013156;
OpenMP; 7; 0.019029;
OpenMP; 8; 0.002383;
Sequential; 0; 0.006544;
OpenMP; 1; 0.006810;
OpenMP; 2; 0.004528;
OpenMP; 3; 0.003352;
OpenMP; 4; 0.008391;
OpenMP; 5; 0.012476;
OpenMP; 6; 0.016202;
OpenMP; 7; 0.017870;
OpenMP; 8; 0.026152;
Sequential; 0; 0.006176;
OpenMP; 1; 0.006680;
OpenMP; 2; 0.003561;
OpenMP; 3; 0.008760;
OpenMP; 4; 0.008853;
OpenMP; 5; 0.002564;
OpenMP; 6; 0.014384;
OpenMP; 7; 0.018359;
OpenMP; 8; 0.002153;
Sequential; 0; 0.006231;
OpenMP; 1; 0.007453;
OpenMP; 2; 0.005177;
OpenMP; 3; 0.005474;
OpenMP; 4; 0.002361;
OpenMP; 5; 0.012666;
OpenMP; 6; 0.014577;
OpenMP; 7; 0.018307;
OpenMP; 8; 0.016879;
Sequential; 0; 0.006449;
OpenMP; 1; 0.006377;
OpenMP; 2; 0.003423;
OpenMP; 3; 0.007827;
OpenMP; 4; 0.009274;
OpenMP; 5; 0.010064;
OpenMP; 6; 0.004600;
OpenMP; 7; 0.017365;
OpenMP; 8; 0.002091;
Sequential; 0; 0.006397;
OpenMP; 1; 0.006267;
OpenMP; 2; 0.003612;
OpenMP; 3; 0.006790;
OpenMP; 4; 0.002268;
OpenMP; 5; 0.012628;
OpenMP; 6; 0.012372;
OpenMP; 7; 0.019348;
OpenMP; 8; 0.005350;
Sequential; 0; 0.006101;
OpenMP; 1; 0.006579;
OpenMP; 2; 0.003486;
OpenMP; 3; 0.005735;
OpenMP; 4; 0.007434;
OpenMP; 5; 0.011329;
OpenMP; 6; 0.015696;
OpenMP; 7; 0.021761;
OpenMP; 8; 0.002197;
Sequential; 0; 0.006314;
OpenMP; 1; 0.006252;
OpenMP; 2; 0.005039;
OpenMP; 3; 0.011986;
OpenMP; 4; 0.008832;
OpenMP; 5; 0.012326;
OpenMP; 6; 0.014582;
OpenMP; 7; 0.020893;
OpenMP; 8; 0.002676;
Sequential; 0; 0.007016;
OpenMP; 1; 0.006572;
OpenMP; 2; 0.004235;
OpenMP; 3; 0.009306;
OpenMP; 4; 0.002619;
OpenMP; 5; 0.002308;
OpenMP; 6; 0.018183;
OpenMP; 7; 0.019015;
OpenMP; 8; 0.002398;
Sequential; 0; 0.006393;
OpenMP; 1; 0.006313;
OpenMP; 2; 0.003773;
OpenMP; 3; 0.005226;
OpenMP; 4; 0.011030;
OpenMP; 5; 0.013151;
OpenMP; 6; 0.004218;
OpenMP; 7; 0.018536;
OpenMP; 8; 0.002192;
Sequential; 0; 0.006406;
OpenMP; 1; 0.006237;
OpenMP; 2; 0.003506;
OpenMP; 3; 0.010652;
OpenMP; 4; 0.002345;
OpenMP; 5; 0.004377;
OpenMP; 6; 0.012264;
OpenMP; 7; 0.022257;
OpenMP; 8; 0.003217;
Sequential; 0; 0.006233;
OpenMP; 1; 0.006532;
OpenMP; 2; 0.004740;
OpenMP; 3; 0.005361;
OpenMP; 4; 0.006375;
OpenMP; 5; 0.004294;
OpenMP; 6; 0.004495;
OpenMP; 7; 0.018238;
OpenMP; 8; 0.002123;
Sequential; 0; 0.006214;
OpenMP; 1; 0.006332;
OpenMP; 2; 0.005503;
OpenMP; 3; 0.005238;
OpenMP; 4; 0.002324;
OpenMP; 5; 0.007707;
OpenMP; 6; 0.013996;
OpenMP; 7; 0.019557;
OpenMP; 8; 0.003471;
Sequential; 0; 0.006378;
OpenMP; 1; 0.006255;
OpenMP; 2; 0.003450;
OpenMP; 3; 0.005394;
OpenMP; 4; 0.003255;
OpenMP; 5; 0.013180;
OpenMP; 6; 0.015959;
OpenMP; 7; 0.010516;
OpenMP; 8; 0.032287;
Sequential; 0; 0.006051;
OpenMP; 1; 0.006065;
OpenMP; 2; 0.006829;
OpenMP; 3; 0.005792;
OpenMP; 4; 0.006340;
OpenMP; 5; 0.012033;
OpenMP; 6; 0.016891;
OpenMP; 7; 0.018850;
OpenMP; 8; 0.029422;
Sequential; 0; 0.006911;
OpenMP; 1; 0.009533;
OpenMP; 2; 0.005067;
OpenMP; 3; 0.005421;
OpenMP; 4; 0.002424;
OpenMP; 5; 0.010525;
OpenMP; 6; 0.012686;
OpenMP; 7; 0.019165;
OpenMP; 8; 0.005067;
Sequential; 0; 0.006715;
OpenMP; 1; 0.008422;
OpenMP; 2; 0.003624;
OpenMP; 3; 0.011692;
OpenMP; 4; 0.002503;
OpenMP; 5; 0.002668;
OpenMP; 6; 0.012889;
OpenMP; 7; 0.018416;
OpenMP; 8; 0.005059;
Sequential; 0; 0.008832;
OpenMP; 1; 0.007417;
OpenMP; 2; 0.006652;
OpenMP; 3; 0.005421;
OpenMP; 4; 0.002385;
OpenMP; 5; 0.011840;
OpenMP; 6; 0.013699;
OpenMP; 7; 0.019123;
OpenMP; 8; 0.037380;
Sequential; 0; 0.008366;
OpenMP; 1; 0.006254;
OpenMP; 2; 0.003690;
OpenMP; 3; 0.005550;
OpenMP; 4; 0.009672;
OpenMP; 5; 0.012987;
OpenMP; 6; 0.016369;
OpenMP; 7; 0.019698;
OpenMP; 8; 0.002043;
Sequential; 0; 0.006065;
OpenMP; 1; 0.006981;
OpenMP; 2; 0.006140;
OpenMP; 3; 0.006291;
OpenMP; 4; 0.006699;
OpenMP; 5; 0.005068;
OpenMP; 6; 0.015595;
OpenMP; 7; 0.018724;
OpenMP; 8; 0.002114;
Sequential; 0; 0.006762;
OpenMP; 1; 0.006146;
OpenMP; 2; 0.008278;
OpenMP; 3; 0.005709;
OpenMP; 4; 0.002366;
OpenMP; 5; 0.011842;
OpenMP; 6; 0.012496;
OpenMP; 7; 0.015730;
OpenMP; 8; 0.007471;
Sequential; 0; 0.006188;
OpenMP; 1; 0.006008;
OpenMP; 2; 0.006850;
OpenMP; 3; 0.005338;
OpenMP; 4; 0.007818;
OpenMP; 5; 0.011922;
OpenMP; 6; 0.016164;
OpenMP; 7; 0.019318;
OpenMP; 8; 0.007826;
Sequential; 0; 0.006340;
OpenMP; 1; 0.006276;
OpenMP; 2; 0.003556;
OpenMP; 3; 0.008800;
OpenMP; 4; 0.011720;
OpenMP; 5; 0.011277;
OpenMP; 6; 0.013601;
OpenMP; 7; 0.020965;
OpenMP; 8; 0.008945;
Sequential; 0; 0.006392;
OpenMP; 1; 0.007524;
OpenMP; 2; 0.004047;
OpenMP; 3; 0.008422;
OpenMP; 4; 0.004485;
OpenMP; 5; 0.013106;
OpenMP; 6; 0.004821;
OpenMP; 7; 0.018941;
OpenMP; 8; 0.002235;
Sequential; 0; 0.007598;
OpenMP; 1; 0.006941;
OpenMP; 2; 0.003456;
OpenMP; 3; 0.011311;
OpenMP; 4; 0.006435;
OpenMP; 5; 0.005749;
OpenMP; 6; 0.014839;
OpenMP; 7; 0.017804;
OpenMP; 8; 0.017400;
Sequential; 0; 0.006268;
OpenMP; 1; 0.006373;
OpenMP; 2; 0.003675;
OpenMP; 3; 0.009437;
OpenMP; 4; 0.002228;
OpenMP; 5; 0.013410;
OpenMP; 6; 0.014363;
OpenMP; 7; 0.018298;
OpenMP; 8; 0.002188;
Sequential; 0; 0.006265;
OpenMP; 1; 0.006109;
OpenMP; 2; 0.007148;
OpenMP; 3; 0.005468;
OpenMP; 4; 0.002215;
OpenMP; 5; 0.008452;
OpenMP; 6; 0.012865;
OpenMP; 7; 0.018350;
OpenMP; 8; 0.007835;
Sequential; 0; 0.006761;
OpenMP; 1; 0.006151;
OpenMP; 2; 0.006298;
OpenMP; 3; 0.005682;
OpenMP; 4; 0.002771;
OpenMP; 5; 0.002334;
OpenMP; 6; 0.016300;
OpenMP; 7; 0.025952;
OpenMP; 8; 0.029170;
Sequential; 0; 0.006667;
OpenMP; 1; 0.006590;
OpenMP; 2; 0.005652;
OpenMP; 3; 0.010982;
OpenMP; 4; 0.002620;
OpenMP; 5; 0.004941;
OpenMP; 6; 0.009951;
OpenMP; 7; 0.017780;
OpenMP; 8; 0.024908;
Sequential; 0; 0.006478;
OpenMP; 1; 0.007742;
OpenMP; 2; 0.008625;
OpenMP; 3; 0.006841;
OpenMP; 4; 0.010284;
OpenMP; 5; 0.012933;
OpenMP; 6; 0.018105;
OpenMP; 7; 0.018336;
OpenMP; 8; 0.083519;
Sequential; 0; 0.006297;
OpenMP; 1; 0.006401;
OpenMP; 2; 0.004841;
OpenMP; 3; 0.009638;
OpenMP; 4; 0.009946;
OpenMP; 5; 0.010656;
OpenMP; 6; 0.018886;
OpenMP; 7; 0.023112;
OpenMP; 8; 0.063021;
Sequential; 0; 0.006338;
OpenMP; 1; 0.006225;
OpenMP; 2; 0.003706;
OpenMP; 3; 0.003373;
OpenMP; 4; 0.002373;
OpenMP; 5; 0.008269;
OpenMP; 6; 0.010828;
OpenMP; 7; 0.019475;
OpenMP; 8; 0.014753;
Sequential; 0; 0.006721;
OpenMP; 1; 0.006234;
OpenMP; 2; 0.003522;
OpenMP; 3; 0.011225;
OpenMP; 4; 0.009462;
OpenMP; 5; 0.011419;
OpenMP; 6; 0.015829;
OpenMP; 7; 0.018406;
OpenMP; 8; 0.020954;
Sequential; 0; 0.006772;
OpenMP; 1; 0.007131;
OpenMP; 2; 0.003713;
OpenMP; 3; 0.006080;
OpenMP; 4; 0.008895;
OpenMP; 5; 0.008812;
OpenMP; 6; 0.004384;
OpenMP; 7; 0.019455;
OpenMP; 8; 0.002058;
Sequential; 0; 0.006317;
OpenMP; 1; 0.006424;
OpenMP; 2; 0.004044;
OpenMP; 3; 0.005276;
OpenMP; 4; 0.002418;
OpenMP; 5; 0.013052;
OpenMP; 6; 0.015544;
OpenMP; 7; 0.019046;
OpenMP; 8; 0.019493;
Sequential; 0; 0.006501;
OpenMP; 1; 0.006612;
OpenMP; 2; 0.003596;
OpenMP; 3; 0.004127;
OpenMP; 4; 0.008779;
OpenMP; 5; 0.014350;
OpenMP; 6; 0.012365;
OpenMP; 7; 0.020416;
OpenMP; 8; 0.002175;
Sequential; 0; 0.008890;
OpenMP; 1; 0.007720;
OpenMP; 2; 0.004226;
OpenMP; 3; 0.011456;
OpenMP; 4; 0.006392;
OpenMP; 5; 0.014390;
OpenMP; 6; 0.011993;
OpenMP; 7; 0.019269;
OpenMP; 8; 0.066997;
Sequential; 0; 0.006895;
OpenMP; 1; 0.006742;
OpenMP; 2; 0.005583;
OpenMP; 3; 0.011418;
OpenMP; 4; 0.010573;
OpenMP; 5; 0.002416;
OpenMP; 6; 0.015502;
OpenMP; 7; 0.018812;
OpenMP; 8; 0.004690;
Sequential; 0; 0.006271;
OpenMP; 1; 0.006887;
OpenMP; 2; 0.007029;
OpenMP; 3; 0.005866;
OpenMP; 4; 0.002635;
OpenMP; 5; 0.013358;
OpenMP; 6; 0.015957;
OpenMP; 7; 0.018750;
OpenMP; 8; 0.002827;
Sequential; 0; 0.006138;
OpenMP; 1; 0.006269;
OpenMP; 2; 0.003549;
OpenMP; 3; 0.005347;
OpenMP; 4; 0.008603;
OpenMP; 5; 0.005352;
OpenMP; 6; 0.010976;
OpenMP; 7; 0.018766;
OpenMP; 8; 0.002074;
Sequential; 0; 0.006513;
OpenMP; 1; 0.006060;
OpenMP; 2; 0.010432;
OpenMP; 3; 0.007004;
OpenMP; 4; 0.002461;
OpenMP; 5; 0.010793;
OpenMP; 6; 0.009504;
OpenMP; 7; 0.017727;
OpenMP; 8; 0.002939;
Sequential; 0; 0.006014;
OpenMP; 1; 0.006551;
OpenMP; 2; 0.003663;
OpenMP; 3; 0.008127;
OpenMP; 4; 0.004197;
OpenMP; 5; 0.002567;
OpenMP; 6; 0.017970;
OpenMP; 7; 0.019848;
OpenMP; 8; 0.002041;
Sequential; 0; 0.006246;
OpenMP; 1; 0.007067;
OpenMP; 2; 0.004202;
OpenMP; 3; 0.004685;
OpenMP; 4; 0.002421;
OpenMP; 5; 0.015326;
OpenMP; 6; 0.014067;
OpenMP; 7; 0.019223;
OpenMP; 8; 0.002045;
Sequential; 0; 0.009716;
OpenMP; 1; 0.006056;
OpenMP; 2; 0.004673;
OpenMP; 3; 0.005763;
OpenMP; 4; 0.013530;
OpenMP; 5; 0.011404;
OpenMP; 6; 0.013482;
OpenMP; 7; 0.021834;
OpenMP; 8; 0.031123;
Sequential; 0; 0.006446;
OpenMP; 1; 0.006291;
OpenMP; 2; 0.003777;
OpenMP; 3; 0.006363;
OpenMP; 4; 0.002395;
OpenMP; 5; 0.013528;
OpenMP; 6; 0.016547;
OpenMP; 7; 0.027682;
OpenMP; 8; 0.011390;
Sequential; 0; 0.006429;
OpenMP; 1; 0.006282;
OpenMP; 2; 0.003538;
OpenMP; 3; 0.005438;
OpenMP; 4; 0.011039;
OpenMP; 5; 0.006898;
OpenMP; 6; 0.012892;
OpenMP; 7; 0.019201;
OpenMP; 8; 0.002161;
Sequential; 0; 0.006414;
OpenMP; 1; 0.006176;
OpenMP; 2; 0.005829;
OpenMP; 3; 0.005781;
OpenMP; 4; 0.006974;
OpenMP; 5; 0.006435;
OpenMP; 6; 0.015761;
OpenMP; 7; 0.002465;
OpenMP; 8; 0.002177;
Sequential; 0; 0.006550;
OpenMP; 1; 0.008659;
OpenMP; 2; 0.004206;
OpenMP; 3; 0.006322;
OpenMP; 4; 0.003363;
OpenMP; 5; 0.004291;
OpenMP; 6; 0.015464;
OpenMP; 7; 0.019536;
OpenMP; 8; 0.002563;
Sequential; 0; 0.006755;
OpenMP; 1; 0.006377;
OpenMP; 2; 0.003511;
OpenMP; 3; 0.005244;
OpenMP; 4; 0.007906;
OpenMP; 5; 0.010096;
OpenMP; 6; 0.013995;
OpenMP; 7; 0.018739;
OpenMP; 8; 0.007872;
Sequential; 0; 0.006498;
OpenMP; 1; 0.006151;
OpenMP; 2; 0.005793;
OpenMP; 3; 0.005336;
OpenMP; 4; 0.002592;
OpenMP; 5; 0.013862;
OpenMP; 6; 0.002560;
OpenMP; 7; 0.020702;
OpenMP; 8; 0.002053;
Sequential; 0; 0.006189;
OpenMP; 1; 0.006149;
OpenMP; 2; 0.006215;
OpenMP; 3; 0.005502;
OpenMP; 4; 0.002456;
OpenMP; 5; 0.014603;
OpenMP; 6; 0.013561;
OpenMP; 7; 0.019017;
OpenMP; 8; 0.002049;
Sequential; 0; 0.006330;
OpenMP; 1; 0.006114;
OpenMP; 2; 0.005310;
OpenMP; 3; 0.010735;
OpenMP; 4; 0.002338;
OpenMP; 5; 0.004271;
OpenMP; 6; 0.016259;
OpenMP; 7; 0.018901;
OpenMP; 8; 0.002003;
Sequential; 0; 0.006422;
OpenMP; 1; 0.006291;
OpenMP; 2; 0.003620;
OpenMP; 3; 0.005350;
OpenMP; 4; 0.006899;
OpenMP; 5; 0.004825;
OpenMP; 6; 0.012680;
OpenMP; 7; 0.020908;
OpenMP; 8; 0.051560;
Sequential; 0; 0.007219;
OpenMP; 1; 0.007165;
OpenMP; 2; 0.003691;
OpenMP; 3; 0.005595;
OpenMP; 4; 0.002644;
OpenMP; 5; 0.013202;
OpenMP; 6; 0.004570;
OpenMP; 7; 0.018916;
OpenMP; 8; 0.006139;
Sequential; 0; 0.006777;
OpenMP; 1; 0.007561;
OpenMP; 2; 0.004144;
OpenMP; 3; 0.013057;
OpenMP; 4; 0.012957;
OpenMP; 5; 0.008537;
OpenMP; 6; 0.030158;
OpenMP; 7; 0.052189;
OpenMP; 8; 0.076097;
Sequential; 0; 0.006731;
OpenMP; 1; 0.008106;
OpenMP; 2; 0.007470;
OpenMP; 3; 0.006097;
OpenMP; 4; 0.009596;
OpenMP; 5; 0.009329;
OpenMP; 6; 0.016275;
OpenMP; 7; 0.029815;
OpenMP; 8; 0.070124;
Sequential; 0; 0.007076;
OpenMP; 1; 0.006946;
OpenMP; 2; 0.014482;
OpenMP; 3; 0.011614;
OpenMP; 4; 0.012109;
OpenMP; 5; 0.013250;
OpenMP; 6; 0.018591;
OpenMP; 7; 0.035386;
OpenMP; 8; 0.082601;
Sequential; 0; 0.009166;
OpenMP; 1; 0.007641;
OpenMP; 2; 0.007152;
OpenMP; 3; 0.015235;
OpenMP; 4; 0.007378;
OpenMP; 5; 0.012174;
OpenMP; 6; 0.014852;
OpenMP; 7; 0.029942;
OpenMP; 8; 0.003414;
Sequential; 0; 0.006195;
OpenMP; 1; 0.007214;
OpenMP; 2; 0.005271;
OpenMP; 3; 0.006024;
OpenMP; 4; 0.004962;
OpenMP; 5; 0.010127;
OpenMP; 6; 0.017827;
OpenMP; 7; 0.019419;
OpenMP; 8; 0.004979;
Sequential; 0; 0.007595;
OpenMP; 1; 0.010069;
OpenMP; 2; 0.004860;
OpenMP; 3; 0.008616;
OpenMP; 4; 0.008825;
OpenMP; 5; 0.008105;
OpenMP; 6; 0.019290;
OpenMP; 7; 0.018851;
OpenMP; 8; 0.003192;
Sequential; 0; 0.006710;
OpenMP; 1; 0.007195;
OpenMP; 2; 0.008617;
OpenMP; 3; 0.005405;
OpenMP; 4; 0.008957;
OpenMP; 5; 0.011244;
OpenMP; 6; 0.016239;
OpenMP; 7; 0.018359;
OpenMP; 8; 0.019132;
Sequential; 0; 0.006346;
OpenMP; 1; 0.008376;
OpenMP; 2; 0.003504;
OpenMP; 3; 0.006633;
OpenMP; 4; 0.002371;
OpenMP; 5; 0.004234;
OpenMP; 6; 0.015263;
OpenMP; 7; 0.020327;
OpenMP; 8; 0.022812;
Sequential; 0; 0.006341;
OpenMP; 1; 0.006576;
OpenMP; 2; 0.006683;
OpenMP; 3; 0.005912;
OpenMP; 4; 0.002246;
OpenMP; 5; 0.004409;
OpenMP; 6; 0.012458;
OpenMP; 7; 0.017611;
OpenMP; 8; 0.002859;
Sequential; 0; 0.006403;
OpenMP; 1; 0.006185;
OpenMP; 2; 0.003647;
OpenMP; 3; 0.007997;
OpenMP; 4; 0.002292;
OpenMP; 5; 0.002519;
OpenMP; 6; 0.013033;
OpenMP; 7; 0.023724;
