OpenMP; 4; 0.001830;
OpenMP; 5; 0.007646;
OpenMP; 6; 0.002213;
OpenMP; 7; 0.103122;
OpenMP; 8; 0.038912;
Sequential; 0; 0.003609;
OpenMP; 1; 0.003552;
OpenMP; 2; 0.002248;
OpenMP; 3; 0.003018;
OpenMP; 4; 0.001592;
OpenMP; 5; 0.001554;
OpenMP; 6; 0.001979;
OpenMP; 7; 0.002010;
OpenMP; 8; 0.052266;
Sequential; 0; 0.003531;
OpenMP; 1; 0.003463;
OpenMP; 2; 0.002049;
OpenMP; 3; 0.001923;
OpenMP; 4; 0.001443;
OpenMP; 5; 0.001835;
OpenMP; 6; 0.001908;
OpenMP; 7; 0.001942;
OpenMP; 8; 0.032733;
Sequential; 0; 0.003443;
OpenMP; 1; 0.003541;
OpenMP; 2; 0.002074;
OpenMP; 3; 0.001817;
OpenMP; 4; 0.001929;
OpenMP; 5; 0.001908;
OpenMP; 6; 0.001882;
OpenMP; 7; 0.002883;
OpenMP; 8; 0.001293;
Sequential; 0; 0.003478;
OpenMP; 1; 0.003506;
OpenMP; 2; 0.002891;
OpenMP; 3; 0.001734;
OpenMP; 4; 0.001871;
OpenMP; 5; 0.001922;
OpenMP; 6; 0.001846;
OpenMP; 7; 0.001879;
OpenMP; 8; 0.001228;
Sequential; 0; 0.003309;
OpenMP; 1; 0.003459;
OpenMP; 2; 0.002192;
OpenMP; 3; 0.002281;
OpenMP; 4; 0.001546;
OpenMP; 5; 0.001812;
OpenMP; 6; 0.001857;
OpenMP; 7; 0.001880;
OpenMP; 8; 0.001236;
Sequential; 0; 0.003332;
OpenMP; 1; 0.003362;
OpenMP; 2; 0.004033;
OpenMP; 3; 0.001708;
OpenMP; 4; 0.001415;
OpenMP; 5; 0.004284;
OpenMP; 6; 0.001870;
OpenMP; 7; 0.001844;
OpenMP; 8; 0.065516;
Sequential; 0; 0.003340;
OpenMP; 1; 0.003631;
OpenMP; 2; 0.002033;
OpenMP; 3; 0.001755;
OpenMP; 4; 0.001415;
OpenMP; 5; 0.001778;
OpenMP; 6; 0.001636;
OpenMP; 7; 0.001849;
OpenMP; 8; 0.030279;
Sequential; 0; 0.003317;
OpenMP; 1; 0.003391;
OpenMP; 2; 0.002290;
OpenMP; 3; 0.002168;
OpenMP; 4; 0.001525;
OpenMP; 5; 0.007492;
OpenMP; 6; 0.001957;
OpenMP; 7; 0.002079;
OpenMP; 8; 0.001324;
Sequential; 0; 0.003068;
OpenMP; 1; 0.003312;
OpenMP; 2; 0.001892;
OpenMP; 3; 0.001639;
OpenMP; 4; 0.001284;
OpenMP; 5; 0.001287;
OpenMP; 6; 0.001600;
OpenMP; 7; 0.001683;
OpenMP; 8; 0.027330;
Sequential; 0; 0.002917;
OpenMP; 1; 0.003220;
OpenMP; 2; 0.004001;
OpenMP; 3; 0.001873;
OpenMP; 4; 0.001687;
OpenMP; 5; 0.001661;
OpenMP; 6; 0.001665;
OpenMP; 7; 0.001744;
OpenMP; 8; 0.031731;
Sequential; 0; 0.003110;
OpenMP; 1; 0.003261;
OpenMP; 2; 0.001989;
OpenMP; 3; 0.001622;
OpenMP; 4; 0.001413;
OpenMP; 5; 0.001409;
OpenMP; 6; 0.007153;
OpenMP; 7; 0.001895;
OpenMP; 8; 0.001165;
Sequential; 0; 0.003272;
OpenMP; 1; 0.003378;
OpenMP; 2; 0.002735;
OpenMP; 3; 0.004049;
OpenMP; 4; 0.001847;
OpenMP; 5; 0.001796;
OpenMP; 6; 0.001626;
OpenMP; 7; 0.001792;
OpenMP; 8; 0.030833;
Sequential; 0; 0.003272;
OpenMP; 1; 0.003296;
OpenMP; 2; 0.003452;
OpenMP; 3; 0.001693;
OpenMP; 4; 0.001385;
OpenMP; 5; 0.001746;
OpenMP; 6; 0.001641;
OpenMP; 7; 0.008785;
OpenMP; 8; 0.004809;
Sequential; 0; 0.004336;
OpenMP; 1; 0.003452;
OpenMP; 2; 0.001958;
OpenMP; 3; 0.002062;
OpenMP; 4; 0.001411;
OpenMP; 5; 0.001992;
OpenMP; 6; 0.001843;
OpenMP; 7; 0.001908;
OpenMP; 8; 0.006621;
Sequential; 0; 0.003807;
OpenMP; 1; 0.003364;
OpenMP; 2; 0.003118;
OpenMP; 3; 0.001694;
OpenMP; 4; 0.006317;
OpenMP; 5; 0.001508;
OpenMP; 6; 0.005393;
OpenMP; 7; 0.002084;
OpenMP; 8; 0.010971;
Sequential; 0; 0.003331;
OpenMP; 1; 0.003475;
OpenMP; 2; 0.002017;
OpenMP; 3; 0.001792;
OpenMP; 4; 0.001845;
OpenMP; 5; 0.001861;
OpenMP; 6; 0.001848;
OpenMP; 7; 0.001869;
OpenMP; 8; 0.001250;
Sequential; 0; 0.003421;
OpenMP; 1; 0.003682;
OpenMP; 2; 0.002931;
OpenMP; 3; 0.001742;
OpenMP; 4; 0.001658;
OpenMP; 5; 0.001895;
OpenMP; 6; 0.001946;
OpenMP; 7; 0.001916;
OpenMP; 8; 0.004901;
Sequential; 0; 0.003562;
OpenMP; 1; 0.003466;
OpenMP; 2; 0.002067;
OpenMP; 3; 0.001787;
OpenMP; 4; 0.001447;
OpenMP; 5; 0.001785;
OpenMP; 6; 0.001892;
OpenMP; 7; 0.001901;
OpenMP; 8; 0.002655;
Sequential; 0; 0.003671;
OpenMP; 1; 0.003523;
OpenMP; 2; 0.003273;
OpenMP; 3; 0.002317;
OpenMP; 4; 0.001615;
OpenMP; 5; 0.001902;
OpenMP; 6; 0.002014;
OpenMP; 7; 0.009943;
OpenMP; 8; 0.008967;
Sequential; 0; 0.003439;
OpenMP; 1; 0.003785;
OpenMP; 2; 0.002343;
OpenMP; 3; 0.001790;
OpenMP; 4; 0.001923;
OpenMP; 5; 0.001951;
OpenMP; 6; 0.001964;
OpenMP; 7; 0.002018;
OpenMP; 8; 0.034283;
Sequential; 0; 0.003534;
OpenMP; 1; 0.003547;
OpenMP; 2; 0.002077;
OpenMP; 3; 0.001756;
OpenMP; 4; 0.001415;
OpenMP; 5; 0.002017;
OpenMP; 6; 0.001871;
OpenMP; 7; 0.002018;
OpenMP; 8; 0.001238;
Sequential; 0; 0.003367;
OpenMP; 1; 0.004078;
OpenMP; 2; 0.002033;
OpenMP; 3; 0.001791;
OpenMP; 4; 0.001915;
OpenMP; 5; 0.001859;
OpenMP; 6; 0.001930;
OpenMP; 7; 0.005606;
OpenMP; 8; 0.091952;
Sequential; 0; 0.003423;
OpenMP; 1; 0.003453;
OpenMP; 2; 0.004060;
OpenMP; 3; 0.002478;
OpenMP; 4; 0.001485;
OpenMP; 5; 0.002058;
OpenMP; 6; 0.002030;
OpenMP; 7; 0.005822;
OpenMP; 8; 0.087434;
Sequential; 0; 0.003464;
OpenMP; 1; 0.003527;
OpenMP; 2; 0.002010;
OpenMP; 3; 0.002256;
OpenMP; 4; 0.001838;
OpenMP; 5; 0.002959;
OpenMP; 6; 0.001827;
OpenMP; 7; 0.001919;
OpenMP; 8; 0.001417;
Sequential; 0; 0.004341;
OpenMP; 1; 0.003510;
OpenMP; 2; 0.002138;
OpenMP; 3; 0.001739;
OpenMP; 4; 0.001913;
OpenMP; 5; 0.001944;
OpenMP; 6; 0.001902;
OpenMP; 7; 0.001909;
OpenMP; 8; 0.001238;
Sequential; 0; 0.003434;
OpenMP; 1; 0.003679;
OpenMP; 2; 0.002724;
OpenMP; 3; 0.002323;
OpenMP; 4; 0.001892;
OpenMP; 5; 0.001858;
OpenMP; 6; 0.001906;
OpenMP; 7; 0.010686;
OpenMP; 8; 0.001220;
Sequential; 0; 0.003399;
OpenMP; 1; 0.003515;
OpenMP; 2; 0.002094;
OpenMP; 3; 0.002230;
OpenMP; 4; 0.001389;
OpenMP; 5; 0.001880;
OpenMP; 6; 0.001912;
OpenMP; 7; 0.001922;
OpenMP; 8; 0.031623;
Sequential; 0; 0.003425;
OpenMP; 1; 0.003371;
OpenMP; 2; 0.001983;
OpenMP; 3; 0.001696;
OpenMP; 4; 0.005716;
OpenMP; 5; 0.001847;
OpenMP; 6; 0.006805;
OpenMP; 7; 0.001887;
OpenMP; 8; 0.001206;
Sequential; 0; 0.003351;
OpenMP; 1; 0.004194;
OpenMP; 2; 0.003593;
OpenMP; 3; 0.001965;
OpenMP; 4; 0.001828;
OpenMP; 5; 0.001805;
OpenMP; 6; 0.005267;
OpenMP; 7; 0.002028;
OpenMP; 8; 0.006923;
Sequential; 0; 0.003873;
OpenMP; 1; 0.003542;
OpenMP; 2; 0.003117;
OpenMP; 3; 0.002097;
OpenMP; 4; 0.001962;
OpenMP; 5; 0.001885;
OpenMP; 6; 0.001902;
OpenMP; 7; 0.002993;
OpenMP; 8; 0.113747;
Sequential; 0; 0.003393;
OpenMP; 1; 0.003478;
OpenMP; 2; 0.002082;
OpenMP; 3; 0.001794;
OpenMP; 4; 0.001881;
OpenMP; 5; 0.001978;
OpenMP; 6; 0.007804;
OpenMP; 7; 0.002491;
OpenMP; 8; 0.007623;
Sequential; 0; 0.003693;
OpenMP; 1; 0.003526;
OpenMP; 2; 0.002258;
OpenMP; 3; 0.001763;
OpenMP; 4; 0.001928;
OpenMP; 5; 0.001826;
OpenMP; 6; 0.001918;
OpenMP; 7; 0.001962;
OpenMP; 8; 0.032748;
Sequential; 0; 0.003740;
OpenMP; 1; 0.003512;
OpenMP; 2; 0.002102;
OpenMP; 3; 0.001823;
OpenMP; 4; 0.001857;
OpenMP; 5; 0.001845;
OpenMP; 6; 0.008657;
OpenMP; 7; 0.001965;
OpenMP; 8; 0.001274;
Sequential; 0; 0.003700;
OpenMP; 1; 0.003520;
OpenMP; 2; 0.003946;
OpenMP; 3; 0.002269;
OpenMP; 4; 0.001948;
OpenMP; 5; 0.001914;
OpenMP; 6; 0.009460;
OpenMP; 7; 0.013297;
OpenMP; 8; 0.008271;
Sequential; 0; 0.003455;
OpenMP; 1; 0.003511;
OpenMP; 2; 0.002911;
OpenMP; 3; 0.002193;
OpenMP; 4; 0.006099;
OpenMP; 5; 0.001976;
OpenMP; 6; 0.002770;
OpenMP; 7; 0.001925;
OpenMP; 8; 0.032697;
Sequential; 0; 0.003438;
OpenMP; 1; 0.003560;
OpenMP; 2; 0.002141;
OpenMP; 3; 0.001798;
OpenMP; 4; 0.001948;
OpenMP; 5; 0.001847;
OpenMP; 6; 0.002193;
OpenMP; 7; 0.001894;
OpenMP; 8; 0.042448;
Sequential; 0; 0.003408;
OpenMP; 1; 0.004709;
OpenMP; 2; 0.002791;
OpenMP; 3; 0.001835;
OpenMP; 4; 0.001419;
OpenMP; 5; 0.001810;
OpenMP; 6; 0.001899;
OpenMP; 7; 0.002011;
OpenMP; 8; 0.024128;
Sequential; 0; 0.003496;
OpenMP; 1; 0.003901;
OpenMP; 2; 0.002099;
OpenMP; 3; 0.001918;
OpenMP; 4; 0.001613;
OpenMP; 5; 0.001700;
OpenMP; 6; 0.010473;
OpenMP; 7; 0.001942;
OpenMP; 8; 0.001213;
Sequential; 0; 0.003455;
OpenMP; 1; 0.003622;
OpenMP; 2; 0.004045;
OpenMP; 3; 0.001974;
OpenMP; 4; 0.001964;
OpenMP; 5; 0.001931;
OpenMP; 6; 0.001997;
OpenMP; 7; 0.005726;
OpenMP; 8; 0.010179;
Sequential; 0; 0.003498;
OpenMP; 1; 0.003553;
OpenMP; 2; 0.002129;
OpenMP; 3; 0.001939;
OpenMP; 4; 0.001936;
OpenMP; 5; 0.001861;
OpenMP; 6; 0.008193;
OpenMP; 7; 0.002000;
OpenMP; 8; 0.008147;
Sequential; 0; 0.003414;
OpenMP; 1; 0.003514;
OpenMP; 2; 0.002118;
OpenMP; 3; 0.001752;
OpenMP; 4; 0.001925;
OpenMP; 5; 0.001856;
OpenMP; 6; 0.001804;
OpenMP; 7; 0.002147;
OpenMP; 8; 0.012579;
Sequential; 0; 0.003464;
OpenMP; 1; 0.003492;
OpenMP; 2; 0.002038;
OpenMP; 3; 0.001859;
OpenMP; 4; 0.001438;
OpenMP; 5; 0.001899;
OpenMP; 6; 0.001916;
OpenMP; 7; 0.002003;
OpenMP; 8; 0.012017;
Sequential; 0; 0.003491;
OpenMP; 1; 0.003597;
OpenMP; 2; 0.002028;
OpenMP; 3; 0.001869;
OpenMP; 4; 0.001493;
OpenMP; 5; 0.001879;
OpenMP; 6; 0.001891;
OpenMP; 7; 0.001919;
OpenMP; 8; 0.001248;
Sequential; 0; 0.003421;
OpenMP; 1; 0.003608;
OpenMP; 2; 0.002043;
OpenMP; 3; 0.001799;
OpenMP; 4; 0.001463;
OpenMP; 5; 0.001841;
OpenMP; 6; 0.001908;
OpenMP; 7; 0.003080;
OpenMP; 8; 0.006775;
Sequential; 0; 0.003368;
OpenMP; 1; 0.003340;
OpenMP; 2; 0.002452;
OpenMP; 3; 0.001799;
OpenMP; 4; 0.001437;
OpenMP; 5; 0.006906;
OpenMP; 6; 0.001812;
OpenMP; 7; 0.001843;
OpenMP; 8; 0.034325;
Sequential; 0; 0.003294;
OpenMP; 1; 0.003473;
OpenMP; 2; 0.001909;
OpenMP; 3; 0.001754;
OpenMP; 4; 0.001792;
OpenMP; 5; 0.006970;
OpenMP; 6; 0.001812;
OpenMP; 7; 0.001887;
OpenMP; 8; 0.001214;
Sequential; 0; 0.003371;
OpenMP; 1; 0.003499;
OpenMP; 2; 0.001972;
OpenMP; 3; 0.001682;
OpenMP; 4; 0.001814;
OpenMP; 5; 0.001400;
OpenMP; 6; 0.007127;
OpenMP; 7; 0.001833;
OpenMP; 8; 0.004793;
Sequential; 0; 0.003161;
OpenMP; 1; 0.003303;
OpenMP; 2; 0.002453;
OpenMP; 3; 0.001563;
OpenMP; 4; 0.001196;
OpenMP; 5; 0.001271;
OpenMP; 6; 0.001650;
OpenMP; 7; 0.001628;
OpenMP; 8; 0.001128;
Sequential; 0; 0.002973;
OpenMP; 1; 0.003025;
OpenMP; 2; 0.002455;
OpenMP; 3; 0.001603;
OpenMP; 4; 0.001261;
OpenMP; 5; 0.001633;
OpenMP; 6; 0.001711;
OpenMP; 7; 0.001794;
OpenMP; 8; 0.001125;
Sequential; 0; 0.003355;
OpenMP; 1; 0.003238;
OpenMP; 2; 0.001948;
OpenMP; 3; 0.001612;
OpenMP; 4; 0.001462;
OpenMP; 5; 0.004874;
OpenMP; 6; 0.001779;
OpenMP; 7; 0.001803;
OpenMP; 8; 0.001257;
Sequential; 0; 0.003195;
OpenMP; 1; 0.003351;
OpenMP; 2; 0.001938;
OpenMP; 3; 0.001666;
OpenMP; 4; 0.001500;
OpenMP; 5; 0.001649;
OpenMP; 6; 0.005678;
OpenMP; 7; 0.001862;
OpenMP; 8; 0.001198;
Sequential; 0; 0.003352;
OpenMP; 1; 0.003472;
OpenMP; 2; 0.002080;
OpenMP; 3; 0.001823;
OpenMP; 4; 0.004906;
OpenMP; 5; 0.001780;
OpenMP; 6; 0.001866;
OpenMP; 7; 0.001912;
OpenMP; 8; 0.027695;
Sequential; 0; 0.003363;
OpenMP; 1; 0.003564;
OpenMP; 2; 0.001995;
OpenMP; 3; 0.001976;
OpenMP; 4; 0.001599;
OpenMP; 5; 0.001866;
OpenMP; 6; 0.001875;
OpenMP; 7; 0.001953;
OpenMP; 8; 0.116470;
Sequential; 0; 0.003435;
OpenMP; 1; 0.003551;
OpenMP; 2; 0.002724;
OpenMP; 3; 0.002310;
OpenMP; 4; 0.001405;
OpenMP; 5; 0.001824;
OpenMP; 6; 0.001913;
OpenMP; 7; 0.008722;
OpenMP; 8; 0.001257;
Sequential; 0; 0.004858;
OpenMP; 1; 0.004131;
OpenMP; 2; 0.002864;
OpenMP; 3; 0.002363;
OpenMP; 4; 0.001930;
OpenMP; 5; 0.001869;
OpenMP; 6; 0.001909;
OpenMP; 7; 0.001912;
OpenMP; 8; 0.069444;
Sequential; 0; 0.004498;
OpenMP; 1; 0.003517;
OpenMP; 2; 0.002187;
OpenMP; 3; 0.002073;
OpenMP; 4; 0.001919;
OpenMP; 5; 0.001952;
OpenMP; 6; 0.001994;
OpenMP; 7; 0.006367;
OpenMP; 8; 0.074190;
Sequential; 0; 0.003841;
OpenMP; 1; 0.003844;
OpenMP; 2; 0.002618;
OpenMP; 3; 0.002619;
OpenMP; 4; 0.002065;
OpenMP; 5; 0.002077;
OpenMP; 6; 0.002031;
OpenMP; 7; 0.006062;
OpenMP; 8; 0.001311;
Sequential; 0; 0.003711;
OpenMP; 1; 0.005160;
OpenMP; 2; 0.002421;
OpenMP; 3; 0.002174;
OpenMP; 4; 0.001897;
OpenMP; 5; 0.003310;
OpenMP; 6; 0.002037;
OpenMP; 7; 0.031448;
OpenMP; 8; 0.090470;
Sequential; 0; 0.003773;
OpenMP; 1; 0.004056;
OpenMP; 2; 0.002533;
OpenMP; 3; 0.001839;
OpenMP; 4; 0.002060;
OpenMP; 5; 0.002041;
OpenMP; 6; 0.001943;
OpenMP; 7; 0.002009;
OpenMP; 8; 0.006705;
Sequential; 0; 0.004880;
OpenMP; 1; 0.003603;
OpenMP; 2; 0.002112;
OpenMP; 3; 0.001784;
OpenMP; 4; 0.001930;
OpenMP; 5; 0.001909;
OpenMP; 6; 0.007490;
OpenMP; 7; 0.005686;
OpenMP; 8; 0.001318;
Sequential; 0; 0.003505;
OpenMP; 1; 0.003657;
OpenMP; 2; 0.002020;
OpenMP; 3; 0.002791;
OpenMP; 4; 0.001919;
OpenMP; 5; 0.001854;
OpenMP; 6; 0.001903;
OpenMP; 7; 0.002641;
OpenMP; 8; 0.108709;
Sequential; 0; 0.003402;
OpenMP; 1; 0.003487;
OpenMP; 2; 0.002136;
OpenMP; 3; 0.002346;
OpenMP; 4; 0.002079;
OpenMP; 5; 0.001833;
OpenMP; 6; 0.003991;
OpenMP; 7; 0.001928;
OpenMP; 8; 0.004898;
Sequential; 0; 0.003451;
OpenMP; 1; 0.004647;
OpenMP; 2; 0.002022;
OpenMP; 3; 0.001660;
OpenMP; 4; 0.004091;
OpenMP; 5; 0.001892;
OpenMP; 6; 0.001873;
OpenMP; 7; 0.001863;
OpenMP; 8; 0.016663;
Sequential; 0; 0.003266;
OpenMP; 1; 0.003322;
OpenMP; 2; 0.001960;
OpenMP; 3; 0.001725;
OpenMP; 4; 0.001404;
OpenMP; 5; 0.002476;
OpenMP; 6; 0.001836;
OpenMP; 7; 0.019048;
OpenMP; 8; 0.030511;
Sequential; 0; 0.004879;
OpenMP; 1; 0.003371;
OpenMP; 2; 0.002187;
OpenMP; 3; 0.001761;
OpenMP; 4; 0.006125;
OpenMP; 5; 0.001830;
OpenMP; 6; 0.001812;
OpenMP; 7; 0.001888;
